email_id,sender,receiver,subject,body,date
936,operations@clearinghouse.com,ops_team@bank.com,Settlement Instruction - Equity Trade,"Dear Risk Management,

Please ensure the reporting of trade T560495 under regulatory guidelines before 2025-02-21.

Thanks,
tradingdesk@bank.com",2025-01-22 07:12:22
937,tradingdesk@bank.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Hi Team,

The trade ID T219874 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-02-08 07:12:22
938,settlements@bank.com,risk_mgmt@bank.com,Trade Confirmation for ISIN XX1234567890,"Hi Team,

The trade ID T298301 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-02-11 07:12:22
939,tradingdesk@bank.com,traders@investmentfirm.com,Urgent: Failed Settlement Alert,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T708128. Please review the attached report and advise on corrective action.

Regards,
tradingdesk@bank.com",2025-02-01 07:12:22
940,tradingdesk@bank.com,ops_team@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T852157 on settlement date 2025-02-22. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-01-27 07:12:22
941,operations@clearinghouse.com,ops_team@bank.com,Trade Amendment Request,"Dear Risk Management,

Please ensure the reporting of trade T218264 under regulatory guidelines before 2025-02-19.

Thanks,
custodian@financegroup.com",2025-01-31 07:12:22
942,custodian@financegroup.com,compliance@bank.com,Settlement Instruction - Equity Trade,"Attention Operations,

A corporate action has been announced for ISIN XX1902597819. Please find details attached.

Best,
custodian@financegroup.com",2025-02-17 07:12:22
943,settlements@bank.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T778462 on settlement date 2025-02-17. Attached are the details.

Thanks,
tradingdesk@bank.com",2025-02-02 07:12:22
944,settlements@bank.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Attention Operations,

A corporate action has been announced for ISIN XX4484324090. Please find details attached.

Best,
custodian@financegroup.com",2025-01-25 07:12:22
945,custodian@financegroup.com,ops_team@bank.com,Trade Amendment Request,"Hi Team,

The trade ID T965813 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-16 07:12:22
946,custodian@financegroup.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Dear Risk Management,

Please ensure the reporting of trade T941514 under regulatory guidelines before 2025-02-22.

Thanks,
custodian@financegroup.com",2025-02-06 07:12:22
947,operations@clearinghouse.com,ops_team@bank.com,Settlement Instruction - Equity Trade,"Hi Team,

The trade ID T428088 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
custodian@financegroup.com",2025-02-05 07:12:22
948,custodian@financegroup.com,traders@investmentfirm.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T965495 for ISIN XX2275534056 with counterparty Bank A. Settlement date: 2025-02-17.

Best regards,
settlements@bank.com",2025-02-15 07:12:22
949,operations@clearinghouse.com,compliance@bank.com,Settlement Instruction - Equity Trade,"Attention Operations,

A corporate action has been announced for ISIN XX1073027835. Please find details attached.

Best,
settlements@bank.com",2025-02-04 07:12:22
950,tradingdesk@bank.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Hello,

Kindly process the settlement instruction for trade reference T139080 on settlement date 2025-02-14. Attached are the details.

Thanks,
settlements@bank.com",2025-02-13 07:12:22
951,operations@clearinghouse.com,traders@investmentfirm.com,Trade Confirmation for ISIN XX1234567890,"Hi Team,

The trade ID T202794 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-01-26 07:12:22
952,operations@clearinghouse.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX9017648963. Please find details attached.

Best,
settlements@bank.com",2025-02-13 07:12:22
953,tradingdesk@bank.com,ops_team@bank.com,Corporate Action Notification - Mandatory Event,"Attention Operations,

A corporate action has been announced for ISIN XX7546215560. Please find details attached.

Best,
operations@clearinghouse.com",2025-02-04 07:12:22
954,settlements@bank.com,compliance@bank.com,Dispute Resolution - Mismatched Settlement Date,"Dear Risk Management,

Please ensure the reporting of trade T773206 under regulatory guidelines before 2025-02-19.

Thanks,
settlements@bank.com",2025-01-25 07:12:22
955,settlements@bank.com,ops_team@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T563789. Please review the attached report and advise on corrective action.

Regards,
custodian@financegroup.com",2025-02-16 07:12:22
956,settlements@bank.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T199838 under regulatory guidelines before 2025-02-20.

Thanks,
operations@clearinghouse.com",2025-02-15 07:12:22
957,operations@clearinghouse.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Attention Operations,

A corporate action has been announced for ISIN XX8876980028. Please find details attached.

Best,
tradingdesk@bank.com",2025-01-19 07:12:22
958,operations@clearinghouse.com,traders@investmentfirm.com,Dispute Resolution - Mismatched Settlement Date,"Hi Team,

The trade ID T956843 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-01-30 07:12:22
959,custodian@financegroup.com,ops_team@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Risk Management,

Please ensure the reporting of trade T486230 under regulatory guidelines before 2025-02-19.

Thanks,
operations@clearinghouse.com",2025-01-19 07:12:22
960,operations@clearinghouse.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Attention Operations,

A corporate action has been announced for ISIN XX2514997971. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-03 07:12:22
961,operations@clearinghouse.com,ops_team@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T635268 on settlement date 2025-02-21. Attached are the details.

Thanks,
custodian@financegroup.com",2025-01-29 07:12:22
962,tradingdesk@bank.com,ops_team@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Team,

Please confirm the settlement of trade ID T337714 for ISIN XX3238153716 with counterparty Bank A. Settlement date: 2025-02-16.

Best regards,
custodian@financegroup.com",2025-02-12 07:12:22
963,operations@clearinghouse.com,ops_team@bank.com,Dispute Resolution - Mismatched Settlement Date,"Attention Operations,

A corporate action has been announced for ISIN XX4338487674. Please find details attached.

Best,
tradingdesk@bank.com",2025-02-02 07:12:22
964,tradingdesk@bank.com,risk_mgmt@bank.com,Regulatory Compliance: Transaction Reporting,"Dear Risk Management,

Please ensure the reporting of trade T277265 under regulatory guidelines before 2025-02-23.

Thanks,
settlements@bank.com",2025-01-30 07:12:22
965,operations@clearinghouse.com,risk_mgmt@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Risk Management,

Please ensure the reporting of trade T584362 under regulatory guidelines before 2025-02-21.

Thanks,
settlements@bank.com",2025-01-23 07:12:22
966,custodian@financegroup.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Attention Operations,

A corporate action has been announced for ISIN XX5346900225. Please find details attached.

Best,
custodian@financegroup.com",2025-01-27 07:12:22
967,operations@clearinghouse.com,compliance@bank.com,Urgent: Failed Settlement Alert,"Hi Team,

The trade ID T979867 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
operations@clearinghouse.com",2025-02-12 07:12:22
968,tradingdesk@bank.com,traders@investmentfirm.com,Collateral Movement Confirmation,"Hello,

Kindly process the settlement instruction for trade reference T616221 on settlement date 2025-02-21. Attached are the details.

Thanks,
settlements@bank.com",2025-02-08 07:12:22
969,tradingdesk@bank.com,ops_team@bank.com,Reconciliation Query - Discrepancy in Trade Settlement,"Dear Risk Management,

Please ensure the reporting of trade T758121 under regulatory guidelines before 2025-02-22.

Thanks,
settlements@bank.com",2025-02-11 07:12:22
970,operations@clearinghouse.com,risk_mgmt@bank.com,Urgent: Failed Settlement Alert,"Dear Team,

Please confirm the settlement of trade ID T263351 for ISIN XX1790157408 with counterparty Investment Firm B. Settlement date: 2025-02-15.

Best regards,
operations@clearinghouse.com",2025-02-02 07:12:22
971,tradingdesk@bank.com,ops_team@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Team,

Please confirm the settlement of trade ID T195035 for ISIN XX8216909880 with counterparty Clearing House C. Settlement date: 2025-02-21.

Best regards,
operations@clearinghouse.com",2025-02-11 07:12:22
972,settlements@bank.com,traders@investmentfirm.com,Urgent: Failed Settlement Alert,"Hi Team,

The trade ID T139963 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
settlements@bank.com",2025-02-15 07:12:22
973,tradingdesk@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Hi Team,

The trade ID T199953 has failed to settle. Please investigate the reason and confirm the resolution plan.

Regards,
tradingdesk@bank.com",2025-02-17 07:12:22
974,custodian@financegroup.com,compliance@bank.com,Trade Confirmation for ISIN XX1234567890,"Dear Risk Management,

Please ensure the reporting of trade T232785 under regulatory guidelines before 2025-02-22.

Thanks,
tradingdesk@bank.com",2025-02-01 07:12:22
975,settlements@bank.com,risk_mgmt@bank.com,Trade Amendment Request,"Dear Team,

Please confirm the settlement of trade ID T859015 for ISIN XX9507365639 with counterparty Clearing House C. Settlement date: 2025-02-19.

Best regards,
custodian@financegroup.com",2025-02-07 07:12:22
976,custodian@financegroup.com,ops_team@bank.com,Urgent: Failed Settlement Alert,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T867051. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-11 07:12:22
977,settlements@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Hello,

Kindly process the settlement instruction for trade reference T948341 on settlement date 2025-02-16. Attached are the details.

Thanks,
custodian@financegroup.com",2025-01-26 07:12:22
978,operations@clearinghouse.com,traders@investmentfirm.com,Collateral Movement Confirmation,"Attention Operations,

A corporate action has been announced for ISIN XX9885852983. Please find details attached.

Best,
settlements@bank.com",2025-02-12 07:12:22
979,custodian@financegroup.com,ops_team@bank.com,Trade Amendment Request,"Hello,

Kindly process the settlement instruction for trade reference T607765 on settlement date 2025-02-24. Attached are the details.

Thanks,
operations@clearinghouse.com",2025-02-07 07:12:22
980,tradingdesk@bank.com,traders@investmentfirm.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Compliance,

We have identified a discrepancy in the settlement of trade T694349. Please review the attached report and advise on corrective action.

Regards,
operations@clearinghouse.com",2025-02-06 07:12:22
981,custodian@financegroup.com,compliance@bank.com,Request for SSI (Standard Settlement Instructions) Update,"Dear Risk Management,

Please ensure the reporting of trade T450255 under regulatory guidelines before 2025-02-22.

Thanks,
custodian@financegroup.com",2025-02-09 07:12:22
